a_Last1_chunk_bitrate,a_Last1_buffer_size,a_Last8_throughput,a_Last7_throughput,a_Last6_throughput,a_Last5_throughput,a_Last4_throughput,a_Last3_throughput,a_Last2_throughput,a_Last1_throughput,a_Last8_downloadtime,a_Last7_downloadtime,a_Last6_downloadtime,a_Last5_downloadtime,a_Last4_downloadtime,a_Last3_downloadtime,a_Last2_downloadtime,a_Last1_downloadtime,a_chunksize1,a_chunksize2,a_chunksize3,a_chunksize4,a_chunksize5,a_chunksize6,a_Chunks_left,a_br,b_Last1_chunk_bitrate,b_Last1_buffer_size,b_Last8_throughput,b_Last7_throughput,b_Last6_throughput,b_Last5_throughput,b_Last4_throughput,b_Last3_throughput,b_Last2_throughput,b_Last1_throughput,b_Last8_downloadtime,b_Last7_downloadtime,b_Last6_downloadtime,b_Last5_downloadtime,b_Last4_downloadtime,b_Last3_downloadtime,b_Last2_downloadtime,b_Last1_downloadtime,b_chunksize1,b_chunksize2,b_chunksize3,b_chunksize4,b_chunksize5,b_chunksize6,b_Chunks_left,b_br,QoE_2
0.6627906976744186,1.2073468551895241,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.441,0.905,2.077,4.180,2.846,4.871,3.556,5.051,0.60,0.97,0.78,1.36,1.04,1.32,0.7916666666666666,1850,0.43023255813953487,1.2555842320371966,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.905,2.077,4.180,2.846,4.871,3.556,5.051,3.518,0.97,0.78,1.36,1.04,1.32,0.89,0.7708333333333334,1850,3.638316886832339
0.43023255813953487,1.2510469017368528,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,2.077,4.180,2.846,4.871,3.556,5.051,3.518,4.045,0.78,1.36,1.04,1.32,0.89,0.92,0.75,1850,0.43023255813953487,1.2741500537725434,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,4.180,2.846,4.871,3.556,5.051,3.518,4.045,3.769,1.36,1.04,1.32,0.89,0.92,0.90,0.7291666666666666,1850,3.638316886832339
0.43023255813953487,1.3058960234265589,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,2.846,4.871,3.556,5.051,3.518,4.045,3.769,3.683,1.04,1.32,0.89,0.92,0.90,0.92,0.7083333333333334,2850,0.6627906976744186,1.1178638984980642,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,4.871,3.556,5.051,3.518,4.045,3.769,3.683,5.880,1.32,0.89,0.92,0.90,0.92,1.54,0.6875,1850,3.638316886832339
0.43023255813953487,1.2374555608488456,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.556,5.051,3.518,4.045,3.769,3.683,5.880,2.804,0.89,0.92,0.90,0.92,1.54,0.80,0.6666666666666666,1850,0.43023255813953487,1.3085946998815516,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,5.051,3.518,4.045,3.769,3.683,5.880,2.804,3.289,0.92,0.90,0.92,1.54,0.80,0.90,0.6458333333333334,2850,3.638316886832339
0.6627906976744186,1.1777643853920867,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.518,4.045,3.769,3.683,5.880,2.804,3.289,5.308,0.90,0.92,1.54,0.80,0.90,1.46,0.625,1850,0.43023255813953487,1.1660500739841368,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,4.045,3.769,3.683,5.880,2.804,3.289,5.308,4.117,0.92,1.54,0.80,0.90,1.46,0.86,0.6041666666666666,1850,3.638316886832339
0.43023255813953487,1.1739879521410819,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.769,3.683,5.880,2.804,3.289,5.308,4.117,3.921,1.54,0.80,0.90,1.46,0.86,0.96,0.5833333333333334,1850,0.43023255813953487,1.2655638856364555,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.683,5.880,2.804,3.289,5.308,4.117,3.921,3.084,0.80,0.90,1.46,0.86,0.96,0.90,0.5625,1850,3.638316886832339
0.43023255813953487,1.3893791539954603,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,5.880,2.804,3.289,5.308,4.117,3.921,3.084,2.762,0.90,1.46,0.86,0.96,0.90,0.87,0.5416666666666666,2850,0.6627906976744186,1.293093753914241,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,2.804,3.289,5.308,4.117,3.921,3.084,2.762,4.963,1.46,0.86,0.96,0.90,0.87,1.43,0.5208333333333334,1850,3.638316886832339
0.43023255813953487,1.1647217144122508,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.001,3.289,5.308,4.117,3.921,3.084,2.762,4.963,5.284,0.86,0.96,0.90,0.87,1.43,0.95,0.5,1850,0.43023255813953487,1.2333212672052267,0.002,0.002,0.002,0.002,0.003,0.002,0.001,0.002,5.308,4.117,3.921,3.084,2.762,4.963,5.284,3.314,0.96,0.90,0.87,1.43,0.95,0.85,0.4791666666666667,1850,3.638316886832339
0.43023255813953487,1.2972309472286208,0.002,0.002,0.002,0.003,0.002,0.001,0.002,0.002,4.117,3.921,3.084,2.762,4.963,5.284,3.314,3.361,0.90,0.87,1.43,0.95,0.85,0.88,0.4583333333333333,1850,0.43023255813953487,1.2185454343322588,0.002,0.002,0.003,0.002,0.001,0.002,0.002,0.002,3.921,3.084,2.762,4.963,5.284,3.314,3.361,4.787,0.87,1.43,0.95,0.85,0.88,0.88,0.4375,1850,3.638316886832339
0.43023255813953487,1.0784719084729741,0.002,0.003,0.002,0.001,0.002,0.002,0.002,0.002,3.084,2.762,4.963,5.284,3.314,3.361,4.787,5.401,1.43,0.95,0.85,0.88,0.88,1.05,0.4166666666666667,1200,0.27906976744186046,1.179154144529418,0.003,0.002,0.001,0.002,0.002,0.002,0.002,0.001,2.762,4.963,5.284,3.314,3.361,4.787,5.401,2.993,0.95,0.85,0.88,0.88,1.05,0.48,0.3958333333333333,1850,2.7725887222397816
0.43023255813953487,1.2474981004900256,0.002,0.001,0.002,0.002,0.002,0.002,0.001,0.002,4.963,5.284,3.314,3.361,4.787,5.401,2.993,3.317,0.85,0.88,0.88,1.05,0.48,0.95,0.375,1850,0.43023255813953487,1.2098519811889072,0.001,0.002,0.002,0.002,0.002,0.001,0.002,0.002,5.284,3.314,3.361,4.787,5.401,2.993,3.317,4.376,0.88,0.88,1.05,0.48,0.95,0.95,0.3541666666666667,1850,3.638316886832339
0.43023255813953487,1.1575214738759576,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,3.314,3.361,4.787,5.401,2.993,3.317,4.376,4.523,0.88,1.05,0.48,0.95,0.95,0.85,0.3333333333333333,1850,0.43023255813953487,1.15277055202225,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,3.361,4.787,5.401,2.993,3.317,4.376,4.523,4.048,1.05,0.48,0.95,0.95,0.85,0.93,0.3125,1850,3.638316886832339
0.43023255813953487,1.204975487721804,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,4.787,5.401,2.993,3.317,4.376,4.523,4.048,3.478,0.48,0.95,0.95,0.85,0.93,0.86,0.2916666666666667,1850,0.43023255813953487,1.2489602137379145,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,5.401,2.993,3.317,4.376,4.523,4.048,3.478,3.560,0.95,0.95,0.85,0.93,0.86,1.01,0.2708333333333333,1850,3.638316886832339
0.43023255813953487,1.2914151540727392,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,2.993,3.317,4.376,4.523,4.048,3.478,3.560,3.575,0.95,0.85,0.93,0.86,1.01,1.00,0.25,1850,0.43023255813953487,1.3443034447043742,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.317,4.376,4.523,4.048,3.478,3.560,3.575,3.471,0.85,0.93,0.86,1.01,1.00,0.92,0.22916666666666666,2850,3.638316886832339
0.6627906976744186,1.1783975405443037,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,4.376,4.523,4.048,3.478,3.560,3.575,3.471,5.659,0.93,0.86,1.01,1.00,0.92,1.11,0.20833333333333334,1850,0.43023255813953487,1.1614107767048936,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,4.523,4.048,3.478,3.560,3.575,3.471,5.659,4.170,0.86,1.01,1.00,0.92,1.11,0.92,0.1875,1850,3.638316886832339
0.43023255813953487,1.1674015500842936,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,4.048,3.478,3.560,3.575,3.471,5.659,4.170,3.940,1.01,1.00,0.92,1.11,0.92,0.89,0.16666666666666666,1850,0.43023255813953487,1.2163432546130903,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.478,3.560,3.575,3.471,5.659,4.170,3.940,3.511,1.00,0.92,1.11,0.92,0.89,0.91,0.14583333333333334,1850,3.638316886832339
0.43023255813953487,1.2744211305236526,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.560,3.575,3.471,5.659,4.170,3.940,3.511,3.419,0.92,1.11,0.92,0.89,0.91,0.84,0.125,1850,0.43023255813953487,1.400704523270779,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,3.575,3.471,5.659,4.170,3.940,3.511,3.419,2.737,1.11,0.92,0.89,0.91,0.84,1.00,0.10416666666666667,2850,3.638316886832339
0.6627906976744186,1.3971301886049858,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,3.471,5.659,4.170,3.940,3.511,3.419,2.737,4.036,0.92,0.89,0.91,0.84,1.00,1.31,0.08333333333333333,2850,0.6627906976744186,1.3452501062321731,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,5.659,4.170,3.940,3.511,3.419,2.737,4.036,4.519,0.89,0.91,0.84,1.00,1.31,1.55,0.0625,2850,4.50258359721299
0.6627906976744186,1.3215611248670487,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,4.170,3.940,3.511,3.419,2.737,4.036,4.519,4.237,0.91,0.84,1.00,1.31,1.55,1.43,0.041666666666666664,2850,0.6627906976744186,1.1422768227778572,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.002,3.940,3.511,3.419,2.737,4.036,4.519,4.237,5.793,0.84,1.00,1.31,1.55,1.43,1.45,0.020833333333333332,1850,3.638316886832339
0.43023255813953487,1.1800090933923584,0.002,0.002,0.003,0.003,0.003,0.003,0.002,0.002,3.511,3.419,2.737,4.036,4.519,4.237,5.793,3.623,1.00,1.31,1.55,1.43,1.45,0.81,0.0,1850,0.06976744186046512,0.9321520534123353,0.003,0.003,0.002,0.002,0.003,0.001,0.001,0.001,4.519,4.237,5.793,3.623,2.467,4.245,1.415,1.264,1.45,0.81,0.83,0.44,0.15,0.14,0.9166666666666666,1200,0.27906976744186046,0.8489463801575396,0.003,0.002,0.002,0.003,0.001,0.001,0.001,0.001,4.237,5.793,3.623,2.467,4.245,1.415,1.264,4.832,0.81,0.83,0.44,0.15,0.14,0.60,0.8958333333333334,750,1.8325814637483098
0.1744186046511628,0.9783182928005365,0.002,0.002,0.003,0.001,0.001,0.001,0.001,0.001,5.793,3.623,2.467,4.245,1.415,1.264,4.832,2.706,0.83,0.44,0.15,0.14,0.60,0.40,0.875,1200,0.27906976744186046,0.9434659375635951,0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.001,3.623,2.467,4.245,1.415,1.264,4.832,2.706,4.349,0.44,0.15,0.14,0.60,0.40,0.51,0.8541666666666666,1200,2.772588722239781
0.27906976744186046,0.9514944953004761,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.467,4.245,1.415,1.264,4.832,2.706,4.349,3.920,0.15,0.14,0.60,0.40,0.51,0.55,0.8333333333333334,1200,0.27906976744186046,0.693094663700803,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.245,1.415,1.264,4.832,2.706,4.349,3.920,6.584,0.14,0.60,0.40,0.51,0.55,0.69,0.8125,300,0.0
0.06976744186046512,0.9606090478718521,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.415,1.264,4.832,2.706,4.349,3.920,6.584,1.325,0.60,0.40,0.51,0.55,0.69,0.15,0.7916666666666666,1200,0.27906976744186046,0.8797377372077131,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.264,4.832,2.706,4.349,3.920,6.584,1.325,4.809,0.40,0.51,0.55,0.69,0.15,0.55,0.7708333333333334,750,1.8325814637483098
0.1744186046511628,0.9941777351347939,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.832,2.706,4.349,3.920,6.584,1.325,4.809,2.856,0.51,0.55,0.69,0.15,0.55,0.34,0.75,1200,0.27906976744186046,0.9068162428187889,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.706,4.349,3.920,6.584,1.325,4.809,2.856,4.874,0.55,0.69,0.15,0.55,0.34,0.58,0.7291666666666666,1200,2.772588722239781
0.27906976744186046,0.8324133327801038,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.349,3.920,6.584,1.325,4.809,2.856,4.874,4.744,0.69,0.15,0.55,0.34,0.58,0.61,0.7083333333333334,750,0.1744186046511628,0.9831265843805272,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.920,6.584,1.325,4.809,2.856,4.874,4.744,2.493,0.15,0.55,0.34,0.58,0.61,0.42,0.6875,1200,1.8325814637483098
0.27906976744186046,1.035061304949614,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.584,1.325,4.809,2.856,4.874,4.744,2.493,3.481,0.55,0.34,0.58,0.61,0.42,0.51,0.6666666666666666,1200,0.27906976744186046,0.9744979934119181,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.325,4.809,2.856,4.874,4.744,2.493,3.481,4.606,0.34,0.58,0.61,0.42,0.51,0.57,0.6458333333333334,1200,2.772588722239781
0.27906976744186046,0.8930489803291225,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.809,2.856,4.874,4.744,2.493,3.481,4.606,4.814,0.58,0.61,0.42,0.51,0.57,0.60,0.625,750,0.1744186046511628,1.0006983524218698,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.856,4.874,4.744,2.493,3.481,4.606,4.814,2.924,0.61,0.42,0.51,0.57,0.60,0.36,0.6041666666666666,1200,1.8325814637483098
0.27906976744186046,0.8604236380953353,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.874,4.744,2.493,3.481,4.606,4.814,2.924,5.403,0.42,0.51,0.57,0.60,0.36,0.62,0.5833333333333334,750,0.1744186046511628,0.9045025111535383,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.744,2.493,3.481,4.606,4.814,2.924,5.403,3.559,0.51,0.57,0.60,0.36,0.62,0.34,0.5625,1200,1.8325814637483098
0.27906976744186046,0.7794065932799042,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.493,3.481,4.606,4.814,2.924,5.403,3.559,5.251,0.57,0.60,0.36,0.62,0.34,0.59,0.5416666666666666,750,0.1744186046511628,0.7486322233805728,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.481,4.606,4.814,2.924,5.403,3.559,5.251,4.308,0.60,0.36,0.62,0.34,0.59,0.39,0.5208333333333334,750,1.83258146374831
0.1744186046511628,0.6090855457325306,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.606,4.814,2.924,5.403,3.559,5.251,4.308,5.395,0.36,0.62,0.34,0.59,0.39,0.39,0.5,300,0.06976744186046512,0.5850231144994116,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,4.814,2.924,5.403,3.559,5.251,4.308,5.395,4.241,0.62,0.34,0.59,0.39,0.39,0.13,0.4791666666666667,300,0.0
0.06976744186046512,0.723110113964799,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,2.924,5.403,3.559,5.251,4.308,5.395,4.241,2.619,0.34,0.59,0.39,0.39,0.13,0.14,0.4583333333333333,750,0.1744186046511628,0.47895100311221117,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,5.403,3.559,5.251,4.308,5.395,4.241,2.619,6.442,0.59,0.39,0.39,0.13,0.14,0.37,0.4375,300,0.0
0.06976744186046512,0.6091568565489671,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.001,3.559,5.251,4.308,5.395,4.241,2.619,6.442,2.698,0.39,0.39,0.13,0.14,0.37,0.18,0.4166666666666667,300,0.06976744186046512,0.8449410678035806,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.001,5.251,4.308,5.395,4.241,2.619,6.442,2.698,1.642,0.39,0.13,0.14,0.37,0.18,0.11,0.3958333333333333,750,0.0
0.1744186046511628,0.6353341477542449,0.001,0.001,0.000,0.000,0.000,0.001,0.001,0.001,4.308,5.395,4.241,2.619,6.442,2.698,1.642,6.096,0.13,0.14,0.37,0.18,0.11,0.39,0.375,300,0.06976744186046512,0.89785940186253,0.001,0.000,0.000,0.000,0.001,0.001,0.001,0.001,5.395,4.241,2.619,6.442,2.698,1.642,6.096,1.375,0.14,0.37,0.18,0.11,0.39,0.15,0.3541666666666667,750,0.0
0.1744186046511628,1.0182934906889407,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,4.241,2.619,6.442,2.698,1.642,6.096,1.375,2.796,0.37,0.18,0.11,0.39,0.15,0.35,0.3333333333333333,1200,0.27906976744186046,0.9454656952429052,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,2.619,6.442,2.698,1.642,6.096,1.375,2.796,4.728,0.18,0.11,0.39,0.15,0.35,0.61,0.3125,1200,2.772588722239781
0.27906976744186046,0.9506235410981633,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.442,2.698,1.642,6.096,1.375,2.796,4.728,3.948,0.11,0.39,0.15,0.35,0.61,0.57,0.2916666666666667,1200,0.27906976744186046,0.933475708786417,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.698,1.642,6.096,1.375,2.796,4.728,3.948,4.171,0.39,0.15,0.35,0.61,0.57,0.65,0.2708333333333333,1200,2.772588722239781
0.27906976744186046,0.8215376545190134,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.642,6.096,1.375,2.796,4.728,3.948,4.171,5.119,0.15,0.35,0.61,0.57,0.65,0.67,0.25,750,0.1744186046511628,0.9751620049398957,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.096,1.375,2.796,4.728,3.948,4.171,5.119,2.464,0.35,0.61,0.57,0.65,0.67,0.36,0.22916666666666666,1200,1.8325814637483098
0.27906976744186046,1.0547991707861493,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.375,2.796,4.728,3.948,4.171,5.119,2.464,3.204,0.61,0.57,0.65,0.67,0.36,0.48,0.20833333333333334,1200,0.27906976744186046,1.0656998715569688,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.796,4.728,3.948,4.171,5.119,2.464,3.204,3.891,0.57,0.65,0.67,0.36,0.48,0.56,0.1875,1200,2.772588722239781
0.27906976744186046,0.8487595289386469,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.728,3.948,4.171,5.119,2.464,3.204,3.891,6.169,0.65,0.67,0.36,0.48,0.56,0.59,0.16666666666666666,750,0.1744186046511628,0.8133574285486468,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.948,4.171,5.119,2.464,3.204,3.891,6.169,4.354,0.67,0.36,0.48,0.56,0.59,0.38,0.14583333333333334,750,1.83258146374831
0.1744186046511628,0.9054290141169472,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.171,5.119,2.464,3.204,3.891,6.169,4.354,3.079,0.36,0.48,0.56,0.59,0.38,0.34,0.125,1200,0.27906976744186046,0.8162606600767534,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.119,2.464,3.204,3.891,6.169,4.354,3.079,4.892,0.48,0.56,0.59,0.38,0.34,0.63,0.10416666666666667,750,1.8325814637483098
0.1744186046511628,0.85054534583702,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.464,3.204,3.891,6.169,4.354,3.079,4.892,3.657,0.56,0.59,0.38,0.34,0.63,0.36,0.08333333333333333,750,0.1744186046511628,0.7585714518070288,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.204,3.891,6.169,4.354,3.079,4.892,3.657,4.920,0.59,0.38,0.34,0.63,0.36,0.43,0.0625,750,1.83258146374831
0.1744186046511628,0.7036369383717453,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.891,6.169,4.354,3.079,4.892,3.657,4.920,4.549,0.38,0.34,0.63,0.36,0.43,0.39,0.041666666666666664,750,0.1744186046511628,0.7562441458289182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.169,4.354,3.079,4.892,3.657,4.920,4.549,3.474,0.34,0.63,0.36,0.43,0.39,0.38,0.020833333333333332,750,1.83258146374831
0.1744186046511628,0.9313464569569557,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.354,3.079,4.892,3.657,4.920,4.549,3.474,2.249,0.63,0.36,0.43,0.39,0.38,0.32,0.0,1200,0.1744186046511628,0.8093348069854693,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.920,4.549,3.474,2.249,3.384,3.667,0.932,2.974,0.38,0.32,0.54,0.44,0.15,0.34,0.9166666666666666,750,0.1744186046511628,0.9024219703769913,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.549,3.474,2.249,3.384,3.667,0.932,2.974,3.069,0.32,0.54,0.44,0.15,0.34,0.37,0.8958333333333334,1200,1.8325814637483098
0.27906976744186046,0.8775445694883948,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.474,2.249,3.384,3.667,0.932,2.974,3.069,4.249,0.54,0.44,0.15,0.34,0.37,0.64,0.875,750,0.1744186046511628,1.0334718770965456,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.249,3.384,3.667,0.932,2.974,3.069,4.249,2.441,0.44,0.15,0.34,0.37,0.64,0.31,0.8541666666666666,1200,1.8325814637483098
0.27906976744186046,1.0901529683320001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.384,3.667,0.932,2.974,3.069,4.249,2.441,3.433,0.15,0.34,0.37,0.64,0.31,0.55,0.8333333333333334,1200,0.27906976744186046,1.0412352270107517,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.667,0.932,2.974,3.069,4.249,2.441,3.433,4.489,0.34,0.37,0.64,0.31,0.55,0.69,0.8125,1200,2.772588722239781
0.27906976744186046,1.1588977010553982,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.932,2.974,3.069,4.249,2.441,3.433,4.489,2.823,0.37,0.64,0.31,0.55,0.69,0.57,0.7916666666666666,1850,0.43023255813953487,0.7958793756189515,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,2.974,3.069,4.249,2.441,3.433,4.489,2.823,7.630,0.64,0.31,0.55,0.69,0.57,0.89,0.7708333333333334,750,1.8325814637483102
0.1744186046511628,0.7811802080059296,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,3.069,4.249,2.441,3.433,4.489,2.823,7.630,4.147,0.31,0.55,0.69,0.57,0.89,0.34,0.75,750,0.1744186046511628,0.8043826148088966,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,4.249,2.441,3.433,4.489,2.823,7.630,4.147,3.768,0.55,0.69,0.57,0.89,0.34,0.40,0.7291666666666666,750,1.83258146374831
0.1744186046511628,0.8949536779658269,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,2.441,3.433,4.489,2.823,7.630,4.147,3.768,3.094,0.69,0.57,0.89,0.34,0.40,0.38,0.7083333333333334,750,0.1744186046511628,1.0547411166570035,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,3.433,4.489,2.823,7.630,4.147,3.768,3.094,2.402,0.57,0.89,0.34,0.40,0.38,0.42,0.6875,1200,1.8325814637483098
0.27906976744186046,1.0789221690402386,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,4.489,2.823,7.630,4.147,3.768,3.094,2.402,3.758,0.89,0.34,0.40,0.38,0.42,0.51,0.6666666666666666,1200,0.27906976744186046,1.0335806233256446,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.823,7.630,4.147,3.768,3.094,2.402,3.758,4.453,0.34,0.40,0.38,0.42,0.51,0.57,0.6458333333333334,1200,2.772588722239781
0.27906976744186046,0.9245856548355587,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7.630,4.147,3.768,3.094,2.402,3.758,4.453,5.090,0.40,0.38,0.42,0.51,0.57,0.60,0.625,1200,0.27906976744186046,0.4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,4.147,3.768,3.094,2.402,3.758,4.453,5.090,14.081,0.38,0.42,0.51,0.57,0.60,0.57,0.6041666666666666,300,0.0
0.06976744186046512,0.42911279388801143,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,3.768,3.094,2.402,3.758,4.453,5.090,14.081,3.709,0.42,0.51,0.57,0.60,0.57,0.16,0.5833333333333334,300,0.06976744186046512,0.6303033064613264,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.001,3.094,2.402,3.758,4.453,5.090,14.081,3.709,1.988,0.51,0.57,0.60,0.57,0.16,0.14,0.5625,300,0.0
0.06976744186046512,0.879741560876715,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.001,2.402,3.758,4.453,5.090,14.081,3.709,1.988,1.506,0.57,0.60,0.57,0.16,0.14,0.15,0.5416666666666666,750,0.1744186046511628,0.9067285050219892,0.001,0.001,0.001,0.000,0.000,0.001,0.001,0.001,3.758,4.453,5.090,14.081,3.709,1.988,1.506,3.730,0.60,0.57,0.16,0.14,0.15,0.39,0.5208333333333334,1200,1.8325814637483098
0.27906976744186046,0.7676650550813079,0.001,0.001,0.000,0.000,0.001,0.001,0.001,0.001,4.453,5.090,14.081,3.709,1.988,1.506,3.730,5.391,0.57,0.16,0.14,0.15,0.39,0.64,0.5,750,0.1744186046511628,0.9078973415416867,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.001,5.090,14.081,3.709,1.988,1.506,3.730,5.391,2.598,0.16,0.14,0.15,0.39,0.64,0.34,0.4791666666666667,1200,1.8325814637483098
0.27906976744186046,0.9040191719711131,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,14.081,3.709,1.988,1.506,3.730,5.391,2.598,4.039,0.14,0.15,0.39,0.64,0.34,0.57,0.4583333333333333,1200,0.27906976744186046,0.9869671258009273,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.709,1.988,1.506,3.730,5.391,2.598,4.039,3.171,0.15,0.39,0.64,0.34,0.57,0.58,0.4375,1200,2.772588722239781
0.27906976744186046,1.0442250789887608,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,1.988,1.506,3.730,5.391,2.598,4.039,3.171,3.427,0.39,0.64,0.34,0.57,0.58,0.68,0.4166666666666667,1200,0.27906976744186046,1.2093386923287035,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,1.506,3.730,5.391,2.598,4.039,3.171,3.427,2.349,0.64,0.34,0.57,0.58,0.68,0.48,0.3958333333333333,1850,2.7725887222397816
0.43023255813953487,1.0114496801251287,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,3.730,5.391,2.598,4.039,3.171,3.427,2.349,5.979,0.34,0.57,0.58,0.68,0.48,0.95,0.375,1200,0.27906976744186046,0.9544990049808293,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,5.391,2.598,4.039,3.171,3.427,2.349,5.979,4.570,0.57,0.58,0.68,0.48,0.95,0.63,0.3541666666666667,1200,2.772588722239781
